TransectNum,date,year,stratum,Rank,Observer,Point,StartTime,TimePeriod,Common Name,BirdCode,radialDistance,How,Sex,visual,Migrant,CL_Count,CL_ID,88,PtVisitZone,PtVisitEasting,PtVisitNorthing,MgmtEntity,MgmtRegion,MgmtUnit,MgmtForest,MgmtDistrict,County,State,BCR,primaryHabitat
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,3,Common Raven,CORA,310,C,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,3,Say's Phoebe,SAPH,233,S,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,1,538,3,Western Wood-Pewee,WEWP,110,C,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,1,538,3,Yellow Warbler,YEWA,159,S,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,3,Spotted Towhee,SPTO,173,S,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,3,Yellow Warbler,YEWA,153,S,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,1,538,4,Unknown Woodpecker,UNWO,211,O,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,4,American Goldfinch,AMGO,83,C,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,4,Red-winged Blackbird,RWBL,215,C,U,0,0,6,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,5,Brown-headed Cowbird,BHCO,109,S,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,1,538,5,Killdeer,KILL,192,C,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,1,538,5,Western Meadowlark,WEME,82,S,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,5,Barn Swallow,BARS,131,C,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,5,Brown-headed Cowbird,BHCO,123,S,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,5,Northern Flicker,NOFL,187,C,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,1,538,5,Unknown Swallow,UNSW,45,C,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,6,Eastern Phoebe,EAPH,217,S,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,6,Northern Mockingbird,NOMO,162,C,U,0,0,1,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,1,540,6,Unknown Raptor,UNRA,271,V,U,0,0,2,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,1,538,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,517875,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Barn Swallow,BARS,50,V,U,1,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Canada Goose,CANG,510,C,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Red-winged Blackbird,RWBL,51,VS,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Red-winged Blackbird,RWBL,78,VS,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Red-winged Blackbird,RWBL,106,VS,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Western Meadowlark,WEME,129,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,1,Cliff Swallow,CLSW,27,V,U,1,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,1,Eurasian Collared-Dove,EUCD,152,C,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,1,Western Meadowlark,WEME,52,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Red-winged Blackbird,RWBL,103,VS,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Red-winged Blackbird,RWBL,254,V,M,1,0,3,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Western Meadowlark,WEME,139,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,1,Western Meadowlark,WEME,160,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,1,Barn Swallow,BARS,45,V,U,1,0,3,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,1,Western Meadowlark,WEME,56,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,2,Red-winged Blackbird,RWBL,226,V,M,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,2,European Starling,EUST,131,C,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,2,Unknown Blackbird,UNBL,91,V,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,2,Red-winged Blackbird,RWBL,231,V,M,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,2,Red-winged Blackbird,RWBL,149,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,3,Common Raven,CORA,73,V,U,0,0,2,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,3,Eurasian Collared-Dove,EUCD,210,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,3,Red-winged Blackbird,RWBL,86,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,3,Unknown Woodpecker,UNWO,234,O,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,4,Red-winged Blackbird,RWBL,88,V,M,0,0,1,A,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,4,Red-winged Blackbird,RWBL,88,V,F,0,0,1,A,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,4,American Kestrel,AMKE,170,V,M,1,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,4,Cassin's Kingbird,CAKI,132,C,U,0,0,2,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,5,Barn Swallow,BARS,26,V,U,1,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,5,Western Meadowlark,WEME,133,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,5,Western Meadowlark,WEME,139,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,6,Northern Flicker,NOFL,313,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,2,558,6,Yellow Warbler,YEWA,258,S,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,2,912,6,Unknown Woodpecker,UNWO,132,C,U,0,0,1,,0,13,517625,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,1,Common Yellowthroat,COYE,193,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,1,Western Meadowlark,WEME,94,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,1,Western Meadowlark,WEME,108,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,1,Western Meadowlark,WEME,118,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,1,European Starling,EUST,177,V,U,1,0,2,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,1,Northern Flicker,NOFL,241,C,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,1,Western Meadowlark,WEME,57,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,1,Western Meadowlark,WEME,90,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,1,Common Raven,CORA,279,C,U,0,0,2,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,1,Red-winged Blackbird,RWBL,174,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,1,Western Meadowlark,WEME,98,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,1,Western Wood-Pewee,WEWP,201,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,1,Red-headed Woodpecker,RHWO,163,C,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,2,Northern Flicker,NOFL,254,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,2,Cassin's Kingbird,CAKI,31,V,U,1,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,2,Eurasian Collared-Dove,EUCD,155,C,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,2,Brown-headed Cowbird,BHCO,189,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,2,Northern Mockingbird,NOMO,181,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,3,European Starling,EUST,81,V,U,1,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,3,Barn Swallow,BARS,24,V,U,1,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,3,Red-winged Blackbird,RWBL,246,V,U,1,0,3,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,4,Eurasian Collared-Dove,EUCD,303,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,4,Yellow-breasted Chat,YBCH,203,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,4,European Starling,EUST,154,V,U,1,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,4,Red-winged Blackbird,RWBL,212,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,4,Yellow Warbler,YEWA,191,S,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,5,Black-billed Magpie,BBMA,296,C,U,1,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,5,Red-winged Blackbird,RWBL,114,C,U,1,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,5,American Kestrel,AMKE,187,V,U,1,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,6,Red-tailed Hawk,RTHA,191,V,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,3,615,6,Western Meadowlark,WEME,174,V,U,0,0,1,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,3,859,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,517375,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,1,Black-billed Magpie,BBMA,330,C,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,1,Western Meadowlark,WEME,83,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,1,Western Meadowlark,WEME,146,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,1,Western Wood-Pewee,WEWP,201,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,1,Cassin's Kingbird,CAKI,181,C,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,1,Red-tailed Hawk,RTHA,452,V,U,1,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,1,Western Meadowlark,WEME,46,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,1,Western Meadowlark,WEME,51,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,1,Western Meadowlark,WEME,54,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,1,Western Meadowlark,WEME,124,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,1,Yellow-breasted Chat,YBCH,196,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,1,Yellow Warbler,YEWA,193,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,2,American Kestrel,AMKE,304,C,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,2,Eurasian Collared-Dove,EUCD,453,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,2,Red-winged Blackbird,RWBL,254,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,2,European Starling,EUST,697,V,U,1,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,2,Red-winged Blackbird,RWBL,146,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,3,European Starling,EUST,183,V,U,1,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,3,No Birds,NOBI,-1,U,U,0,0,0,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,3,Common Yellowthroat,COYE,201,S,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,4,Barn Swallow,BARS,81,C,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,4,Barn Swallow,BARS,89,V,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,4,Unknown Meadowlark,UNME,161,V,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,5,Canada Goose,CANG,999,C,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,5,Common Raven,CORA,430,C,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/29/2017,2017,NM-BCR18-AO,61,NMCNE,4,847,5,Western Wood-Pewee,WEWP,175,C,U,0,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,6,European Starling,EUST,163,V,U,1,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
NM-BCR18-AO61,5/20/2016,2016,NM-BCR18-AO,61,RARAC,4,630,6,European Starling,EUST,174,V,U,1,0,1,,0,13,517125,4035875,All Other Lands,n/a,n/a,n/a,n/a,Colfax,NM,18,GR
